Date,Close,High,Low,Open,Volume
01-02-2006,31.13995934,32.62361924,30.97979286,32.2442742,12744080
02-02-2006,31.16945839,31.69632552,31.02404576,31.13995396,9553120
03-02-2006,30.84701729,31.17578188,30.53721914,30.93764011,5538040
06-02-2006,31.39284897,31.61202426,30.60043884,30.84701224,11492980
07-02-2006,32.48662949,32.66576562,30.98821908,31.02193935,17486980
08-02-2006,32.13679123,32.53931531,31.61203037,32.53931531,6704440
10-02-2006,32.11991882,32.53930287,31.70474739,32.40864089,12122420
13-02-2006,31.46239662,32.11781947,31.3190903,31.65417703,5819760
14-02-2006,31.52352524,32.0314261,31.15682443,31.6541873,11979880
15-02-2006,31.34860039,31.8227809,31.0640908,31.56988527,8121820
16-02-2006,32.03351593,32.408645,31.03457487,31.34858878,9489300
17-02-2006,31.28958893,32.34964546,31.04301547,32.34964546,9582640
20-02-2006,30.4402771,31.39706643,30.34754797,31.19053541,10184960
21-02-2006,30.54986191,30.7690372,30.45291695,30.7690372,7511140
22-02-2006,30.62784576,30.7564015,30.41288304,30.54987044,6388940
23-02-2006,30.42973518,30.71845732,30.01034783,30.43184149,22109140
24-02-2006,29.98716736,30.44027501,29.75745407,30.44027501,19275300
27-02-2006,30.69105911,30.84068755,30.18105222,30.35175662,6295700
28-02-2006,31.07040977,31.35913518,30.5056097,30.95239204,9854140
01-03-2006,31.4792614,31.61203297,30.55829853,30.97979231,9687980
02-03-2006,31.95975685,32.03351953,30.98189165,31.60781002,10085820
03-03-2006,32.02087402,32.12835375,31.4876848,32.03351832,9819440
06-03-2006,32.03773117,32.20211343,31.86491724,32.03351533,6337520
07-03-2006,31.93868637,32.20211994,31.58041736,31.58041736,11025360
08-03-2006,32.03562927,32.4444787,31.19053552,31.8227761,16202260
09-03-2006,31.62044907,32.01243825,31.14837828,31.41181179,14531960
10-03-2006,31.56988144,32.21898218,31.40760545,31.69632763,15856220
13-03-2006,32.42339706,32.6657546,30.81118209,31.82066108,10989660
14-03-2006,32.11781693,32.70790872,31.62677962,32.70790872,7331980
16-03-2006,32.35385132,32.53930633,31.82698429,31.82698429,12118500
17-03-2006,32.21265411,32.53930913,31.74900852,32.53930913,4807020
20-03-2006,32.26745224,32.66576368,31.99137436,32.24426996,10559760
21-03-2006,31.81435204,32.58147059,31.65418234,32.58147059,6651520
22-03-2006,31.92181778,32.24426012,31.61412604,31.69210454,8610360
23-03-2006,31.27272987,31.99137752,31.11888555,31.57831221,5685020
24-03-2006,30.97346497,31.60781183,30.77114657,31.60781183,6767380
27-03-2006,31.11677361,32.40443709,30.97978943,32.40443709,36594320
28-03-2006,31.30434608,31.48558856,30.38970522,30.8154149,6186960
29-03-2006,31.45396423,31.61202436,31.04300856,31.27482814,6608660
30-03-2006,32.85543442,34.22528902,31.27483296,31.27483296,12539560
31-03-2006,32.63415527,33.08725977,32.03352539,32.66576602,9886800
03-04-2006,32.6172905,32.91444111,32.11781828,32.63415063,6365740
04-04-2006,35.10409927,35.36120744,32.79220641,32.79220641,13883040
05-04-2006,35.44762039,35.65836725,35.06827541,35.36332294,7771640
07-04-2006,34.46553421,35.99555821,33.76164059,35.29587721,7324740
10-04-2006,34.78587341,35.40125381,34.14098859,34.52033355,4238640
12-04-2006,34.09883499,34.77322415,33.81432551,34.73107543,5791500
13-04-2006,33.88598251,34.43603189,33.31064455,34.09883888,7893600
17-04-2006,34.33488083,34.64889483,33.51929144,33.93867567,7736800
18-04-2006,35.17154694,35.48977357,34.73108673,34.73108673,6102860
19-04-2006,35.76373291,36.15150627,35.40546398,35.41178612,9822560
20-04-2006,35.82696152,36.03770835,34.99451217,35.80588555,7620100
21-04-2006,35.77006149,36.45920458,35.30009692,35.30009692,28008920
24-04-2006,34.66363907,35.73001756,34.09883909,35.51084226,11868720
25-04-2006,34.75847626,35.19472378,34.56248323,34.69314525,17786760
26-04-2006,35.28113556,35.91126667,34.62360311,34.77323481,18299760
27-04-2006,34.7395134,35.99556616,33.9829329,35.27902487,18850140
28-04-2006,34.45077896,34.60462322,31.22845865,33.67733861,19290100
02-05-2006,35.88176727,36.7121106,35.02613534,35.36333168,17044980
03-05-2006,36.38334656,36.83856066,35.83119068,35.95342427,8016660
04-05-2006,37.24950409,37.71946864,35.66047433,35.82696291,9527480
05-05-2006,37.03455353,37.55509865,36.29483303,37.09145609,9352040
08-05-2006,36.92705917,37.72368192,36.45920096,37.42863765,32176720
09-05-2006,35.93866348,37.67732516,35.74267044,37.13570738,14694840
10-05-2006,36.71421432,37.08302135,35.97238443,36.03771544,18600680
11-05-2006,36.92417145,37.27623172,35.41835965,36.860545,6720720
12-05-2006,37.12776947,37.28047163,36.10975616,36.47878692,4342920
15-05-2006,35.78103638,37.11505611,35.25082129,36.77571716,7634320
16-05-2006,35.95706177,36.05462276,34.82452322,35.63045073,7620200
17-05-2006,35.81284714,36.69088317,35.07902805,36.69088317,6975220
18-05-2006,34.76726151,35.80012268,34.10343443,35.50320029,10689980
19-05-2006,34.34308624,35.41836387,32.45764173,35.37594732,9194180
22-05-2006,33.38022232,35.37595277,30.11621823,34.35793911,7656500
23-05-2006,33.13631821,33.93376041,31.51598128,33.72167441,10653680
24-05-2006,32.60186005,33.89134331,31.68564698,33.55200442,24265960
25-05-2006,32.15860748,33.50959453,30.88821093,31.85744569,17455920
26-05-2006,32.82879257,33.46717354,31.81290199,32.23707402,6039860
29-05-2006,32.4194603,33.42474892,32.15435284,33.08541009,4832680
30-05-2006,31.81714439,32.58489472,30.79913089,32.58489472,5578720
31-05-2006,31.60929489,32.87332883,30.33890187,31.05999295,12457300
01-06-2006,31.33147049,32.76729392,31.09181546,32.23707881,10589920
02-06-2006,32.45127869,32.873331,31.1342264,31.38872896,8813740
05-06-2006,31.36328888,32.83092409,30.96880866,32.36433538,6723300
06-06-2006,30.65066719,31.17663952,30.33890054,31.17663952,3770720
07-06-2006,30.57220268,30.95183852,30.11621897,30.61249955,4635600
08-06-2006,29.38028145,30.75247851,27.14701551,30.1586369,14506360
09-06-2006,30.23073387,30.54038082,28.04837058,29.14061207,7441120
12-06-2006,29.36331177,30.87336658,28.21380581,30.45131419,7149800
13-06-2006,27.64117241,28.75250436,27.14701158,28.4619443,7793300
14-06-2006,27.10247421,28.53829594,26.09506556,27.48635103,19552540
15-06-2006,29.59448242,30.74399152,27.31668059,27.31668059,15544960
16-06-2006,31.15543556,32.51278805,30.11621534,30.11621534,24585060
19-06-2006,31.23178864,31.39297609,29.88292131,29.88292131,3769620
20-06-2006,30.07168007,30.83731085,29.70265241,30.54039167,5362620
21-06-2006,30.07591438,30.41737296,29.77687235,30.32829723,4450520
22-06-2006,31.0048542,32.2370734,30.75247133,31.59233335,3886540
23-06-2006,31.78745461,31.83411379,29.80232927,29.89564764,5514720
26-06-2006,32.30494308,32.74607914,30.76307686,30.76307686,15341120
27-06-2006,31.43326569,32.23282753,31.00697078,31.81289818,7523400
28-06-2006,30.82245827,32.87332947,30.62733954,32.87332947,10551840
29-06-2006,31.78532791,32.27948868,31.013335,31.38872813,21540020
30-06-2006,33.76197052,34.56153564,32.02922831,32.02922831,12039800
03-07-2006,33.02178955,33.93376,32.70366055,33.93376,10040440
04-07-2006,33.39294815,33.50747643,33.08542402,33.08542402,4172900
05-07-2006,34.24764633,34.61243451,33.00270255,33.08541596,12820100
06-07-2006,33.93375778,34.14372407,33.38233292,33.95496768,7704840
07-07-2006,33.05572891,34.35581732,31.8553212,34.01859807,3791100
10-07-2006,33.02603149,33.08541531,32.36432422,32.7079025,2795580
11-07-2006,32.30282211,32.87545374,32.02710963,32.87545374,2273680
12-07-2006,32.28797531,32.74607863,28.84369735,28.84369735,6166200
13-07-2006,31.65807343,32.44915318,31.50112864,32.06739779,4184100
14-07-2006,30.93486595,31.64323246,30.35374911,31.64323246,9449000
17-07-2006,30.00805473,30.9645616,29.78748344,30.9645616,10783540
18-07-2006,30.1268158,30.28588029,29.73445542,29.90412486,8153400
19-07-2006,29.57328033,30.49797567,29.35695165,30.20105325,5204760
20-07-2006,30.81397247,31.38872694,30.15862753,30.15862753,8917160
21-07-2006,30.10985374,30.83730727,29.90413004,30.3283021,6075420
24-07-2006,30.94334221,31.27631874,29.36542529,29.90412223,5664600
25-07-2006,32.49157715,32.65700398,31.38873051,31.38873051,9657240
26-07-2006,33.13207626,33.25508654,31.85956022,32.02922967,7089160
27-07-2006,33.43112183,33.72167865,32.67185345,33.29750659,17956240
28-07-2006,33.74288559,33.9889029,32.87333165,33.04300111,12997020
31-07-2006,33.72167587,34.1458479,33.54776379,33.72167587,7149520
01-08-2006,33.13419724,33.76409296,32.87757497,33.76409296,4727080
02-08-2006,33.07481766,33.38234177,32.40886761,32.96029262,12695780
03-08-2006,33.84256744,34.1458489,33.08966143,33.08966143,7324740
04-08-2006,33.95072937,34.05677238,33.38233717,33.84892899,4704860
07-08-2006,34.08221817,34.14584461,33.56260814,33.56260814,14445100
08-08-2006,34.50851822,34.60819567,34.10343314,34.31551916,3438540
09-08-2006,34.30915451,34.73968885,34.06525366,34.73968885,6521840
10-08-2006,34.16493607,34.68454617,33.85316936,34.68454617,4101960
11-08-2006,34.38549423,34.6124245,34.06736532,34.36852697,2699400
14-08-2006,34.2497673,34.52759943,33.99102214,34.27733628,1755060
16-08-2006,35.89131165,36.87751345,34.70363203,35.12144169,13071100
17-08-2006,35.9973526,36.26458301,35.41835878,36.0503741,9866860
18-08-2006,35.67710495,35.99947656,35.25505267,35.71527887,4090560
21-08-2006,35.5265274,35.67286727,34.74817211,34.74817211,3671260
22-08-2006,36.42365646,36.90296973,35.21264379,35.75558352,8039200
23-08-2006,36.17975235,36.90296643,35.80860183,36.47879441,3791960
24-08-2006,36.19672012,36.38123392,35.41836483,35.84253686,4452800
25-08-2006,36.05462265,36.28791856,35.69407707,36.28791856,5397320
28-08-2006,35.86161804,36.05461706,35.6304451,36.05037444,3380620
29-08-2006,35.86161804,36.48090872,35.67498458,35.96554134,4381540
30-08-2006,35.6304512,36.33033571,35.46714406,35.6304512,3962340
31-08-2006,36.14158249,36.43638195,35.54774094,35.71528748,10372740
01-09-2006,37.16806793,37.32713242,36.13944964,36.16065953,7465120
04-09-2006,37.33985901,37.61557144,37.16806987,37.22109137,2692780
05-09-2006,37.10232544,37.36955264,36.90296408,36.90296408,2327620
06-09-2006,36.64846802,37.49256954,36.49152318,37.32714269,5832640
07-09-2006,36.00159836,36.39395875,35.72376622,36.33457493,11533820
08-09-2006,36.0206871,36.16066465,35.69619577,36.13945475,7094020
11-09-2006,34.90088272,36.26671751,34.61244554,36.22430095,16124040
12-09-2006,35.65377808,36.04825817,34.57638079,35.40988047,13062940
13-09-2006,37.06415176,37.70889508,35.93585582,36.09704003,10416500
14-09-2006,36.71208954,37.24230456,36.52545281,37.11505166,4153120
15-09-2006,37.23806763,37.62406254,36.82873988,37.03022421,6452060
18-09-2006,37.45650864,37.62193546,36.95598555,36.96234787,3088820
19-09-2006,37.37166977,37.62404935,37.12564927,37.32713029,5656640
20-09-2006,37.14474869,37.35471503,36.18611889,37.11505677,4892100
21-09-2006,37.47347641,37.52649791,37.03021744,37.49468307,4567980
22-09-2006,37.15110779,37.92098108,36.6060484,37.3313822,5001060
25-09-2006,37.25502396,37.57739232,36.31972401,36.47878849,5376480
26-09-2006,37.69404602,37.87644012,36.95386791,37.32713813,7099660
27-09-2006,38.14366913,38.38756674,37.83826476,37.96339473,8805340
28-09-2006,39.40982437,40.49570372,38.22002171,38.34302875,17390220
29-09-2006,39.25077057,39.91459777,38.81175085,39.66009513,5290540
03-10-2006,39.01322174,39.44799872,38.87536713,39.44799872,4448160
04-10-2006,37.75767136,39.01958244,37.59436423,38.89657217,8581240
05-10-2006,39.4904213,39.70250734,38.09065533,38.1882131,8565920
06-10-2006,39.60706711,40.08426069,39.49678146,39.82975809,4394920
09-10-2006,39.44375229,39.65796121,39.23590892,39.23590892,3071960
10-10-2006,39.78734207,40.08426123,39.44800312,39.44800312,2897020
11-10-2006,40.96865845,41.22952336,39.9591301,40.07153544,6854880
12-10-2006,40.6844635,41.02804183,40.21151256,41.02804183,9512260
13-10-2006,41.89759064,42.415081,41.44160379,41.4712957,6900340
16-10-2006,44.4871521,45.17219212,42.07785534,42.37477764,19710100
17-10-2006,42.7480545,45.04706601,42.23056414,44.49564434,30601940
18-10-2006,41.56249619,43.64730208,41.38010208,43.64730208,27611500
19-10-2006,40.86897659,42.33237212,40.508431,41.73853059,11480720
20-10-2006,40.72687912,41.51795909,40.43419937,41.39919143,9954600
23-10-2006,41.12347412,41.26345166,40.51903096,40.73111696,3487420
26-10-2006,42.40872574,42.62929379,40.93260548,40.93260548,22114980
27-10-2006,42.38751221,42.96862907,42.08635045,42.62929014,9061660
30-10-2006,43.66214371,43.98663503,41.53916402,42.00575257,9888180
31-10-2006,42.61232376,44.02481746,42.45962156,44.02481746,8675460
01-11-2006,42.37265396,43.18070421,42.17117294,43.02800206,4095260
02-11-2006,42.86470413,43.17647083,41.82336103,42.24753306,5641880
03-11-2006,42.48295212,42.92621114,42.2475365,42.7035234,4321760
06-11-2006,42.37054443,42.87106757,42.21784224,42.84137565,2223120
07-11-2006,42.19875336,43.25282108,42.07786278,42.6292877,5534540
08-11-2006,42.52748871,42.9177262,41.78730735,42.39387348,9443560
09-11-2006,43.17222977,43.38431579,42.62929007,42.67170663,6698440
10-11-2006,44.30476761,44.53806352,43.26554742,43.57943382,12615760
13-11-2006,44.78408432,45.17432182,44.34718764,44.53170144,8058260
14-11-2006,45.20188904,45.58788387,44.1244918,44.94950619,11355360
15-11-2006,45.66000366,45.81058618,45.2167446,45.38641409,16733080
16-11-2006,48.54012299,48.77978121,45.80633451,46.19233259,35798540
17-11-2006,47.78510284,48.72464564,47.42455724,48.65253393,17354240
20-11-2006,46.08629608,47.49878985,45.3015784,47.33760239,14746560
21-11-2006,46.33654785,47.21034436,45.38640349,46.17960628,12461440
22-11-2006,45.70453262,46.85191865,45.17643732,46.82858906,17546600
23-11-2006,47.21247101,47.6175561,45.81058223,46.57409323,7011380
24-11-2006,46.91342545,47.79994666,46.57408977,47.29518092,8895040
27-11-2006,47.12339783,47.44788921,44.97284551,46.07569227,2316860
28-11-2006,46.11598206,47.04067718,45.88480908,46.87100773,4645680
29-11-2006,46.12234879,46.85828756,45.81058207,45.85299862,7745780
30-11-2006,47.58361816,47.77873691,46.40866307,46.40866307,18356040
01-12-2006,47.66420746,48.13503862,47.30790131,47.71934865,9143700
04-12-2006,46.67377472,48.10111281,46.57833342,47.63452419,6395980
05-12-2006,46.05235291,47.50726296,45.81269469,46.91130183,5469300
06-12-2006,46.11810303,46.99826193,45.89541207,46.85828438,5051120
07-12-2006,46.91978836,47.29093889,46.14991832,46.56136248,6126360
08-12-2006,46.05871582,46.91342213,45.98024504,46.80737913,3701000
11-12-2006,43.804245,46.2135423,42.04605332,46.2135423,13335340
12-12-2006,43.61124802,45.25915401,42.45961928,43.47763279,12647160
13-12-2006,44.0757103,45.38640011,42.85409297,43.89755561,8708600
14-12-2006,44.3577919,44.87316264,43.70032715,44.53806632,9197580
15-12-2006,44.80953979,45.59425752,44.54018961,45.00465857,6155600
18-12-2006,45.24643707,45.62819261,43.77455937,44.95799992,6566220
19-12-2006,44.06086731,45.51365773,43.57731148,45.51365773,10369940
20-12-2006,43.29524231,44.45323346,42.6292923,44.10116988,13982640
21-12-2006,42.81169128,43.63458621,42.41721109,43.26131269,8435360
